REF,UNIDAD,MEDIDA,CANTIDAD
11344,UND,Gramo,190
26620,OFE,Gramo,560
2905,UND,Gramo,300
14441,TAR,Gramo,248
14440,TAR,Gramo,432
26294,UND,Gramo,720
5767,TAR,Gramo,450
21104,UND,Mililitro,1
24172,6UN,Gramo,269
23064,6UN,Mililitro,400
21520,OFE,Mililitro,3000
20256,FCO,Mililitro,1000
9610,FCO,Mililitro,1600
9609,UND,Mililitro,400
6954,TAR,Gramo,450
6955,TAR,Gramo,450
9818,TAR,Mililitro,400
6856,TAR,Gramo,450
84,KLS,Gramo,1000
19,KLS,Gramo,1000
26378,UND,Gramo,120
14556,PAQ,Gramo,180
12885,UND,Gramo,132
25253,UND,Gramo,140
21565,BSA,Gramo,180
26345,UND,Gramo,400
18648,PAQ,Gramo,200
26784,UND,Gramo,310
10354,UND,Gramo,50
26621,UND,Gramo,100
20148,BSA,Gramo,300
15092,PAQ,Gramo,200
20505,PAQ,Gramo,35
20506,PAQ,Gramo,35
26823,OFE,Mililitro,480
18659,PAQ,Gramo,200
2847,UND,Gramo,100
2850,UND,Gramo,200
2851,UND,Gramo,100
2846,UND,Gramo,100
20504,PAQ,Gramo,40
19601,PAQ,Gramo,200
19599,PAQ,Gramo,35
19600,PAQ,Gramo,35
3048,UND,Gramo,125
3049,UND,Gramo,125
21560,UND,Gramo,500
15717,UND,Gramo,250
18450,UND,Gramo,500
15732,UND,Gramo,250
18184,FCO,Gramo,310
4304,UND,Gramo,2500
24080,OFE,Gramo,250
14981,PAQ,Mililitro,1500
6015,UND,Mililitro,3125
18777,BSA,Gramo,20
10860,UND,Mililitro,15
7656,UND,Gramo,200
11568,CJA,Gramo,1000
2944,UND,Gramo,125
2945,UND,Gramo,250
2943,UND,Gramo,500
15765,OFE,Mililitro,500
2566,UND,Gramo,250
6560,UND,Gramo,500
9361,UND,Gramo,500
2565,UND,Gramo,250
4388,UND,Gramo,500
20054,UND,Gramo,250
20671,UND,Mililitro,250
7455,UND,Gramo,250
5168,UND,Gramo,125
24771,UND,Mililitro,220
20672,UND,Mililitro,250
2567,UND,Gramo,250
2568,UND,Gramo,500
5546,PAQ,Gramo,500
16758,OFE,Mililitro,500
20662,UND,Mililitro,125
23660,4UN,Mililitro,500
15851,UND,Mililitro,227
11918,UND,Gramo,500
13853,OFE,Gramo,454
14199,OFE,Mililitro,681
2806,UND,Gramo,250
2807,UND,Gramo,500
4570,UND,Gramo,250
2808,UND,Gramo,250
2809,UND,Gramo,500
16536,OFE,Mililitro,500
10904,OFE,Gramo,500
16537,OFE,Mililitro,250
4782,UND,Gramo,125
4783,UND,Gramo,250
19534,OFE,Gramo,500
5729,UND,Gramo,260
5821,UND,Gramo,260
6386,UND,Gramo,125
17586,UND,Mililitro,250
18383,OFE,Gramo,1000
17909,UND,Mililitro,500
19264,OFE,Gramo,625
21214,UND,Mililitro,250
1527,CJA,Mililitro,500
5042,OFE,Gramo,500
10517,UND,Mililitro,500
24211,5UN,Mililitro,750
2810,UND,Gramo,125
2811,UND,Gramo,250
2812,UND,Gramo,500
14809,UND,Mililitro,250
14808,UND,Mililitro,500
9679,CJA,Gramo,125
11208,UND,Gramo,125
20082,UND,Gramo,220
21605,UND,Gramo,220
9358,UND,Gramo,250
12635,UND,Gramo,250
13912,UND,Gramo,125
13765,UND,Gramo,500
23723,UND,Gramo,200
2931,UND,Gramo,200
20196,UND,Gramo,250
15297,OFE,Mililitro,500
16389,OFE,Mililitro,750
14540,UND,Mililitro,250
27395,UND,Gramo,220
25538,UND,Gramo,220
22294,UND,Gramo,250
15105,UND,Gramo,250
15573,UND,Gramo,250
2752,UND,Gramo,250
7156,UND,Gramo,350
25774,UND,Gramo,220
27468,UND,Gramo,250
14823,OFE,Gramo,500
4412,UND,Gramo,500
8383,UND,Gramo,250
10361,UND,Gramo,600
8253,FCO,Mililitro,100
20132,PAQ,Gramo,100
19998,UND,Mililitro,400
3026,SBS,Gramo,30
21521,UND,Gramo,1000
16843,UND,Gramo,200
23563,UND,Gramo,200
20603,UND,Mililitro,400
25536,FCO,Gramo,415
7952,UND,Gramo,200
26668,UND,Gramo,190
26669,UND,Gramo,190
4007,UND,Gramo,200
10843,UND,Gramo,400
6376,OFE,Mililitro,570
4467,OFE,Gramo,380
4737,OFE,Gramo,1000
4344,UND,Gramo,200
5293,UND,Gramo,200
18571,UND,Gramo,1000
14478,UND,Gramo,1000
16246,OFE,Gramo,1000
24380,UND,Gramo,140
18999,UND,Mililitro,150
7426,UND,Gramo,180
2753,UND,Gramo,190
14792,PAQ,Mililitro,180
2754,UND,Gramo,380
13887,UND,Mililitro,400
13888,UND,Mililitro,400
4706,OFE,Gramo,400
13586,OFE,Mililitro,1000
10878,UND,Gramo,200
13115,OFE,Gramo,200
13114,OFE,Gramo,400
13794,UND,Gramo,600
11380,UND,Mililitro,1000
18698,UND,Mililitro,1000
17764,UND,Gramo,380
14307,OFE,Gramo,200
7308,UND,Gramo,200
25744,UND,Gramo,1000
2907,UND,Gramo,1200
16510,UND,Mililitro,1000
23412,BSA,Mililitro,200
2908,UND,Gramo,200
23234,OFE,Gramo,300
2909,UND,Gramo,380
23180,OFE,Gramo,200
2906,UND,Gramo,600
14310,OFE,Mililitro,380
14334,OFE,Gramo,1000
18405,UND,Gramo,200
27406,UND,Gramo,380
3988,UND,Gramo,500
60,KLS,Gramo,1000
64,KLS,Gramo,1000
20435,FCO,Gramo,250
12948,UND,Gramo,700
8012,SBS,Gramo,4
11830,TAR,Gramo,400
11831,TAR,Gramo,400
11852,CJA,Gramo,15
11853,CJA,Gramo,7
8615,CJA,Gramo,795
18778,BSA,Gramo,20
3710,UND,Mililitro,130
3711,UND,Mililitro,250
3712,UND,Mililitro,350
17726,FCO,Mililitro,60
19892,FCO,Mililitro,750
3713,UND,Mililitro,130
3714,UND,Mililitro,250
14423,OFE,Mililitro,380
7942,UND,Mililitro,250
3715,UND,Mililitro,350
21351,FCO,Mililitro,750
13213,FCO,Mililitro,130
8621,UND,Mililitro,60
7816,FCO,Mililitro,130
11708,FCO,Mililitro,250
7815,FCO,Mililitro,250
27417,UND,Gramo,78
7408,CJA,Gramo,15
7409,CJA,Gramo,795
20820,UND,Gramo,200
20813,UND,Mililitro,200
5814,UND,Gramo,200
26336,UND,Mililitro,200
26335,UND,Mililitro,200
21180,UND,Gramo,200
21179,UND,Gramo,200
20878,FCO,Gramo,230
20630,FCO,Gramo,230
2910,UND,Gramo,200
6332,FCO,Mililitro,300
6903,UND,Gramo,200
8254,UND,Gramo,200
2911,UND,Gramo,200
7393,FCO,Gramo,300
4325,UND,Gramo,200
20131,UND,Gramo,200
3738,FCO,Mililitro,90
3739,FCO,Mililitro,90
6603,CJA,Gramo,500
7045,CJA,Gramo,850
6293,CJA,Gramo,250
6294,CJA,Gramo,500
7287,CJA,Gramo,750
10984,CJA,Gramo,750
10983,CJA,Gramo,750
8415,AMP,Gramo,10
7288,CJA,Gramo,10
8032,FCO,Mililitro,120
26317,UND,Gramo,15
4711,UND,Gramo,300
11341,UND,Gramo,700
20297,BSA,Gramo,450
12239,UND,Gramo,350
8076,UND,Gramo,60
8077,UND,Gramo,60
10096,CJA,Mililitro,350
4157,UND,Gramo,20
4242,UND,Gramo,15
6457,CJA,Gramo,12
6456,CJA,Gramo,12
25504,UND,Gramo,57
17206,UND,Gramo,69
3688,FCO,Mililitro,5
12062,PAQ,Gramo,470
9590,FCO,Mililitro,30
15922,FCO,Gramo,160
26722,UND,Gramo,310
8035,FCO,Mililitro,520
14406,FCO,Gramo,300
4721,UND,Mililitro,375
6094,FCO,Gramo,160
12340,FCO,Mililitro,1000
9675,FCO,Mililitro,300
26344,FCO,Gramo,500
20965,FCO,Mililitro,30
20778,FCO,Mililitro,1000
19842,UND,Gramo,150
20779,UND,Gramo,300
19843,FCO,Mililitro,500
18038,FCO,Mililitro,1000
18041,UND,Mililitro,150
18040,UND,Mililitro,300
18039,FCO,Mililitro,500
23667,UND,Gramo,200
19412,FCO,Gramo,250
19411,FCO,Gramo,500
20042,FCO,Mililitro,120
9521,FCO,Mililitro,240
27169,UND,Gramo,200
4049,UND,Gramo,400
23446,FCO,Mililitro,355
26158,FCO,Mililitro,355
6358,CJA,Gramo,40
12472,PAQ,Gramo,360
4490,TAR,Gramo,400
5957,TAR,Gramo,400
4303,UND,Gramo,145
25348,BSA,Gramo,145
10879,UND,Gramo,145
26483,PAQ,Gramo,145
26256,UND,Gramo,250
4343,UND,Gramo,250
26704,UND,Gramo,250
11579,UND,Gramo,75
4735,PAQ,Gramo,145
4202,PAQ,Gramo,120
4738,PAQ,Gramo,145
13254,BSA,Gramo,1100
19468,BSA,Gramo,1500
9056,UND,Gramo,1500
8178,BSA,Gramo,175
20452,PAQ,Mililitro,1080
25643,UND,Mililitro,1620
22243,BSA,Gramo,200
3016,UND,Gramo,200
12739,UND,Gramo,250
22101,OFE,Mililitro,356
22242,BSA,Gramo,380
20455,OFE,Gramo,641
20033,BSA,Gramo,400
6312,TAR,Gramo,400
3017,UND,Gramo,400
13582,BSA,Gramo,500
24655,UND,Gramo,500
22102,OFE,Mililitro,500
24169,OFE,Gramo,500
12556,BSA,Gramo,500
19908,BSA,Gramo,500
20613,SBS,Gramo,50
21636,BSA,Gramo,500
21219,UND,Gramo,550
3770,FCO,Mililitro,500
25506,PAQ,Gramo,660
6968,CJA,Gramo,100
8042,CJA,Gramo,100
8127,FCO,Mililitro,10
678,CJA,Mililitro,15
11178,UND,Gramo,1000
11177,UND,Gramo,500
26475,UND,Gramo,8000
27286,EST,Gramo,180
23007,UND,Gramo,60
20005,FCO,Gramo,300
6585,FCO,Mililitro,130
6676,CJA,Gramo,500
7037,FCO,Mililitro,5
27476,UND,Gramo,500
10835,UND,Gramo,500
25932,PAQ,Gramo,500
14171,PAQ,Gramo,1000
2695,UND,Gramo,200
8034,PAQ,Mililitro,840
2714,UND,Gramo,500
2715,UND,Gramo,400
10649,PAQ,Gramo,400
24192,PAQ,Gramo,370
2399,UND,Gramo,550
4179,UND,Gramo,280
20474,KLS,Gramo,250
14165,PAQ,Gramo,500
20473,KLS,Gramo,450
14166,PAQ,Gramo,150
25930,KLS,Gramo,1000
23625,PAQ,Mililitro,350
27484,UND,Gramo,900
16898,BOT,Mililitro,750
5798,FCO,Mililitro,30
7918,TBO,Gramo,15
10437,UND,Mililitro,473
7086,CJA,Gramo,4
8444,UND,Mililitro,4
7439,CJA,Gramo,10
7165,CJA,Gramo,10
6013,CJA,Gramo,4
6916,CJA,Gramo,4
6661,CJA,Gramo,5
7121,CJA,Mililitro,5
6412,CJA,Gramo,5
21075,UND,Gramo,115
26455,UND,Gramo,190
22988,UND,Gramo,1000
11669,UND,Gramo,210
25388,CJA,Gramo,250
11670,UND,Gramo,250
18972,UND,Gramo,250
22866,FCO,Mililitro,250
12211,CJA,Gramo,400
23177,FCO,Gramo,400
24896,FCO,Gramo,410
21860,FCO,Gramo,420
22118,UND,Gramo,500
22116,UND,Gramo,500
22117,UND,Gramo,500
11668,UND,Gramo,500
18775,UND,Gramo,500
4451,UND,Gramo,1000
20665,UND,Gramo,80
20664,UND,Gramo,80
21074,UND,Gramo,80
16886,UND,Gramo,250
7074,PAQ,Gramo,250
25293,UND,Gramo,250
3147,UND,Gramo,250
3148,UND,Gramo,450
3146,UND,Gramo,345
3149,UND,Gramo,250
5454,OFE,Gramo,600
3228,PAQ,Gramo,250
5630,UND,Gramo,500
4235,UND,Gramo,250
15399,UND,Gramo,450
2839,PAQ,Gramo,250
5622,UND,Gramo,450
25703,UND,Gramo,450
23443,UND,Gramo,500
18524,UND,Gramo,500
20583,UND,Gramo,180
20604,UND,Mililitro,200
20845,OFE,Gramo,600
11329,UND,Gramo,380
15809,UND,Mililitro,200
2912,UND,Gramo,200
10859,UND,Mililitro,380
12621,OFE,Gramo,380
3324,FCO,Mililitro,30
21250,PAQ,Gramo,600
21251,PAQ,Gramo,120
7592,FCO,Mililitro,500
2821,UND,Gramo,250
2822,UND,Gramo,232
12295,UND,Gramo,250
12170,OFE,Gramo,750
13505,OFE,Gramo,750
2823,UND,Gramo,250
12177,CJA,Gramo,190
4811,OFE,Gramo,500
2824,UND,Gramo,250
11304,OFE,Gramo,500
2825,UND,Gramo,200
20459,UND,Gramo,400
2826,UND,Gramo,350
13764,UND,Gramo,250
5471,OFE,Gramo,350
2827,UND,Gramo,250
4576,PAQ,Gramo,1000
4328,OFE,Gramo,1250
12382,OFE,Gramo,1000
5651,OFE,Gramo,500
5004,OFE,Gramo,500
5003,OFE,Gramo,250
15430,OFE,Mililitro,750
7199,OFE,Gramo,750
12957,OFE,Gramo,1500
5833,UND,Gramo,500
7265,PAQ,Gramo,250
13374,OFE,Gramo,2000
10319,UND,Gramo,250
4300,UND,Gramo,350
12502,UND,Gramo,300
18,KLS,Gramo,1000
18081,PAQ,Gramo,500
4578,UND,Mililitro,5
5799,FCO,Mililitro,120
5800,FCO,Mililitro,120
6092,FCO,Mililitro,150
3817,FCO,Mililitro,360
6295,SBS,Gramo,200
8455,CJA,Gramo,600
6296,CJA,Gramo,10
1087,FCO,Mililitro,15
109,KLS,Gramo,1000
22840,FCO,Mililitro,250
6895,CJA,Gramo,250
6297,CJA,Gramo,500
19189,CJA,Mililitro,30
5061,UND,Gramo,300
10052,CJA,Gramo,600
5109,UND,Gramo,300
5619,UND,Gramo,160
10050,CJA,Gramo,300
10051,CJA,Gramo,900
5062,UND,Gramo,350
10053,CJA,Gramo,700
13997,UND,Gramo,200
13995,UND,Gramo,200
4684,UND,Gramo,300
4705,CJA,Gramo,300
18248,CJA,Gramo,300
4384,CJA,Gramo,300
16929,UND,Gramo,200
24000,UND,Gramo,200
19366,UND,Mililitro,1000
22108,BSA,Gramo,150
19875,BSA,Gramo,26
19365,UND,Mililitro,300
19876,BSA,Gramo,32
18893,UND,Mililitro,946
18891,UND,Mililitro,946
18892,UND,Mililitro,946
8266,TAR,Gramo,500
26242,UND,Gramo,15
77,KLS,Gramo,1000
10861,UND,Mililitro,15
6442,AMP,Gramo,1000
27380,CJA,Gramo,500
27379,CJA,Gramo,500
20439,PAQ,Mililitro,3000
5269,OFE,Gramo,600
3603,UND,Mililitro,200
14724,OFE,Mililitro,1800
19648,CJA,Mililitro,1000
20977,CJA,Gramo,1000
11749,CJA,Mililitro,1000
4807,OFE,Mililitro,1200
14604,PAQ,Mililitro,1200
5491,OFE,Mililitro,1200
19649,OFE,Mililitro,2000
20198,CJA,Mililitro,1000
20197,CJA,Mililitro,1000
17140,PAQ,Mililitro,1200
17306,PAQ,Mililitro,1200
3602,UND,Mililitro,200
14805,OFE,Mililitro,1500
25772,UND,Mililitro,1200
7960,CJA,Gramo,10
6375,FCO,Mililitro,410
3583,FCO,Mililitro,30
26543,UND,Gramo,20
8009,FCO,Gramo,30
3585,FCO,Mililitro,25
19465,BSA,Gramo,1000
19467,BSA,Gramo,500
19466,UND,Gramo,750
15903,UND,Gramo,900
3006,UND,Gramo,450
6835,PAQ,Gramo,283
5679,PAQ,Gramo,144
3013,PAQ,Gramo,180
6117,OFE,Gramo,400
3019,UND,Gramo,200
4152,UND,Mililitro,220
4944,TAR,Gramo,400
10573,OFE,Gramo,800
9671,BSA,Gramo,200
8176,TAR,Gramo,380
3020,UND,Gramo,400
23878,BSA,Gramo,180
6435,CJA,Gramo,200
9513,CJA,Gramo,400
6518,CJA,Gramo,200
23879,BSA,Gramo,180
8255,OFE,Mililitro,1360
7368,CJA,Gramo,360
10358,UND,Gramo,200
6409,CJA,Mililitro,200
11216,UND,Gramo,350
9423,CJA,Gramo,400
11300,CJA,Gramo,200
4794,CJA,Gramo,200
8642,FCO,Mililitro,120
7274,CJA,Gramo,1200
23781,UND,Gramo,600
26401,UND,Gramo,30
7053,CJA,Gramo,40
4745,UND,Gramo,250
4746,UND,Gramo,250
5217,UND,Gramo,250
7410,CJA,Gramo,500
8509,CJA,Gramo,100
8033,CJA,Gramo,500
21562,CJA,Gramo,40
8582,CJA,Gramo,100
4149,SBS,Gramo,1000
26715,UND,Gramo,100
2713,UND,Gramo,20
5984,FCO,Mililitro,90
4577,CJA,Mililitro,1
3432,UND,Mililitro,60
3740,FCO,Mililitro,120
19258,SBS,Gramo,15
3743,FCO,Mililitro,120
4617,FCO,Mililitro,120
3741,FCO,Mililitro,120
3742,FCO,Mililitro,120
3744,FCO,Mililitro,120
3745,FCO,Mililitro,120
8561,CJA,Mililitro,1
6691,CJA,Gramo,200
15930,FCO,Mililitro,150
3025,TBO,Gramo,30
6155,OFE,Gramo,200
3410,UND,Gramo,200
22858,PAQ,Gramo,220
2063,UND,Gramo,108
15226,OFE,Gramo,368
9660,PAQ,Gramo,84
13151,PAQ,Gramo,84
7809,OFE,Gramo,84
7817,OFE,Gramo,84
6943,PAQ,Gramo,96
26174,UND,Gramo,250
21149,UND,Gramo,50
3993,UND,Gramo,27
18757,BSA,Gramo,200
23030,UND,Gramo,160
4059,UND,Gramo,150
23032,UND,Gramo,160
17665,UND,Gramo,300
11660,PAQ,Gramo,340
11418,UND,Gramo,1000
11659,PAQ,Gramo,320
24117,OFE,Gramo,800
12474,PAQ,Gramo,300
11419,UND,Gramo,340
14568,UND,Mililitro,200
11408,UND,Gramo,350
9659,UND,Gramo,800
2706,UND,Gramo,800
2584,TAR,Gramo,400
2585,TAR,Gramo,400
23016,FCO,Gramo,200
5296,TAR,Gramo,370
21817,UND,Gramo,740
7537,FCO,Gramo,1120
7230,TBO,Gramo,60
15895,UND,Mililitro,5
7041,FCO,Mililitro,209
6226,UND,Gramo,500
3051,UND,Gramo,500
8163,UND,Gramo,500
16448,CJA,Gramo,20
7839,CJA,Gramo,20
7058,FCO,Mililitro,5
23022,FCO,Mililitro,20
8405,FCO,Gramo,300
7514,CJA,Gramo,20
6081,UND,Mililitro,5
8522,UND,Mililitro,5
7557,FCO,Mililitro,60
19202,UND,Mililitro,120
6918,FCO,Mililitro,10
6264,FCO,Mililitro,15
12445,PAQ,Gramo,126
20195,BSA,Gramo,190
4375,PAQ,Gramo,432
18804,PAQ,Mililitro,432
5153,PAQ,Gramo,432
26675,FCO,Mililitro,13
7472,CJA,Gramo,300
4522,OFE,Mililitro,120
8591,FCO,Mililitro,15
3468,FCO,Mililitro,30
7545,UND,Gramo,30
7479,TBO,Gramo,10
2421,UND,Gramo,25
11428,UND,Gramo,560
8288,UND,Gramo,600
20976,PAQ,Gramo,440
24383,PAQ,Gramo,600
24689,UND,Gramo,454
17046,UND,Gramo,161
17406,UND,Gramo,80
10056,UND,Gramo,100
10829,UND,Gramo,85
21519,UND,Mililitro,85
17743,UND,Gramo,90
17742,UND,Gramo,90
5954,SBS,Mililitro,500
10357,UND,Gramo,300
25527,PAQ,Gramo,65
25576,PAQ,Gramo,180
4403,UND,Gramo,600
20610,UND,Gramo,350
18566,PAQ,Gramo,500
6720,PAQ,Gramo,210
21891,PAQ,Gramo,360
20861,PAQ,Gramo,350
4389,BSA,Gramo,480
14939,BSA,Gramo,650
25575,PAQ,Gramo,200
6330,UND,Gramo,350
6719,PAQ,Gramo,205
20385,PAQ,Gramo,450
24194,UND,Gramo,500
14500,PAQ,Gramo,230
26199,UND,Gramo,520
2702,UND,Gramo,520
2701,UND,Gramo,520
21580,UND,Gramo,520
26144,PAQ,Gramo,520
13675,UND,Gramo,750
20835,PAQ,Gramo,370
4958,UND,Gramo,410
2716,UND,Gramo,180
20821,UND,Gramo,560
2717,UND,Gramo,500
7457,UND,Gramo,600
20092,BSA,Gramo,580
20836,PAQ,Gramo,360
26875,UND,Gramo,535
19224,UND,Gramo,550
19225,UND,Gramo,570
10646,UND,Gramo,550
10647,UND,Gramo,570
10648,UND,Gramo,550
21758,PAQ,Gramo,140
21247,PAQ,Gramo,400
21248,PAQ,Gramo,365
24886,PAQ,Gramo,375
22309,PAQ,Gramo,400
26263,UND,Gramo,400
6909,UND,Gramo,250
7950,PAQ,Gramo,260
4180,UND,Gramo,280
8414,UND,Gramo,290
7951,PAQ,Gramo,300
17978,PAQ,Gramo,350
8562,UND,Gramo,400
16433,PAQ,Gramo,470
6822,UND,Gramo,500
3170,UND,Gramo,350
13333,OFE,Gramo,890
6879,UND,Gramo,550
5688,UND,Gramo,550
4691,UND,Gramo,550
3172,UND,Gramo,650
3168,UND,Gramo,650
11968,UND,Gramo,750
6177,UND,Gramo,800
3169,UND,Gramo,800
3171,UND,Gramo,500
22862,UND,Gramo,275
5505,UND,Gramo,300
21494,UND,Gramo,600
17947,BSA,Gramo,320
4313,UND,Gramo,300
3184,UND,Gramo,1000
21022,BSA,Gramo,600
22655,BSA,Gramo,600
19759,BSA,Gramo,300
2379,UND,Gramo,110
3186,UND,Gramo,500
26308,UND,Gramo,800
24770,UND,Gramo,900
16582,UND,Gramo,900
16904,UND,Gramo,3000
16581,UND,Gramo,450
4574,UND,Gramo,500
5011,UND,Gramo,500
20781,UND,Gramo,450
20780,UND,Gramo,1800
6441,UND,Gramo,950
16866,UND,Gramo,400
11092,UND,Gramo,500
14492,UND,Gramo,500
4239,UND,Gramo,300
4240,UND,Gramo,300
4238,UND,Gramo,300
7991,OFE,Gramo,300
25597,UND,Gramo,1000
25078,UND,Gramo,1900
25397,UND,Gramo,500
25061,UND,Gramo,500
16583,PAQ,Gramo,2000
16580,UND,Mililitro,400
16213,UND,Gramo,450
16242,UND,Gramo,900
14710,UND,Gramo,500
17729,PAQ,Gramo,1200
16212,PAQ,Gramo,1900
4241,UND,Gramo,2250
3185,UND,Gramo,480
3187,UND,Gramo,950
14388,UND,Gramo,500
6440,UND,Gramo,960
23214,UND,Gramo,29
23213,4UN,Gramo,116
24901,UND,Mililitro,1500
24543,8UN,Mililitro,1500
12311,CJA,Gramo,370
3191,UND,Gramo,1700
7753,UND,Gramo,3300
8843,UND,Gramo,1800
13226,UND,Gramo,3700
6227,UND,Gramo,53
13880,UND,Gramo,1000
12432,UND,Gramo,1000
23249,UND,Gramo,500
12431,UND,Gramo,500
4164,UND,Mililitro,500
41,KLS,Gramo,1000
125,PAQ,Gramo,2500
23181,UND,Gramo,500
2652,UND,Gramo,1000
13829,UND,Gramo,500
20367,PAQ,Gramo,500
12463,UND,Gramo,750
42,KLS,Gramo,1000
6228,UND,Gramo,900
166,PAQ,Gramo,5000
97,KLS,Gramo,1000
21106,UND,Gramo,250
8218,PAQ,Mililitro,6600
3027,UND,Gramo,400
21981,CJA,Gramo,20
6547,CJA,Gramo,20
21984,CJA,Gramo,20
21806,PAQ,Gramo,150
21805,PAQ,Gramo,150
26216,PAQ,Gramo,120
4063,PAQ,Gramo,300
4338,UND,Gramo,562
4061,PAQ,Gramo,260
19140,BSA,Gramo,150
24111,PAQ,Gramo,115
24109,PAQ,Gramo,300
24112,PAQ,Gramo,150
10753,UND,Gramo,45
11779,UND,Gramo,48
4201,UND,Gramo,50
11780,UND,Gramo,140
10959,PAQ,Gramo,300
21086,BSA,Gramo,160
13189,PAQ,Gramo,324
4200,PAQ,Gramo,240
2034,PAQ,Gramo,240
6450,PAQ,Gramo,400
5272,UND,Gramo,190
21084,UND,Gramo,182
21085,BSA,Gramo,105
21474,PAQ,Gramo,300
24190,UND,Gramo,130
16600,PAQ,Gramo,135
21475,PAQ,Gramo,320
24146,BSA,Gramo,130
20563,BSA,Gramo,105
6339,OFE,Gramo,275
2035,PAQ,Gramo,300
4963,UND,Gramo,65
4966,UND,Gramo,110
2036,UND,Gramo,300
2037,PAQ,Gramo,271
21087,PAQ,Gramo,375
25791,PAQ,Gramo,586
27126,UND,Gramo,28
27129,UND,Gramo,85
27127,UND,Gramo,100
20777,UND,Mililitro,50
25468,UND,Gramo,110
25470,UND,Gramo,180
25464,UND,Gramo,115
25463,UND,Gramo,115
25466,UND,Gramo,115
25465,UND,Gramo,115
25467,PAQ,Gramo,180
21011,TAR,Gramo,158
26927,OFE,Gramo,149
18413,PAQ,Gramo,110
17248,PAQ,Gramo,188
7610,OFE,Gramo,263
10376,PAQ,Gramo,360
16368,PAQ,Gramo,215
17834,PAQ,Gramo,190
17962,OFE,Gramo,380
25358,PAQ,Gramo,135
25595,PAQ,Gramo,336
14908,PAQ,Gramo,140
18414,PAQ,Gramo,135
19767,BSA,Gramo,105
11284,PAQ,Gramo,440
14193,PAQ,Gramo,240
12075,PAQ,Gramo,456
4262,UND,Gramo,200
14192,PAQ,Gramo,240
4196,PAQ,Gramo,486
21810,PAQ,Gramo,200
27137,UND,Gramo,40
26811,UND,Gramo,160
26724,UND,Gramo,160
10870,UND,Gramo,210
7802,PAQ,Gramo,350
3235,PAQ,Gramo,300
3233,UND,Gramo,100
3231,PAQ,Gramo,300
7559,PAQ,Mililitro,300
9089,PAQ,Gramo,300
3234,PAQ,Gramo,251
12412,PAQ,Gramo,445
7738,PAQ,Mililitro,288
4195,UND,Gramo,160
7869,PAQ,Gramo,270
7877,PAQ,Gramo,270
7535,PAQ,Gramo,270
14526,OFE,Gramo,360
14527,OFE,Gramo,270
4199,PAQ,Gramo,360
4398,FCO,Gramo,240
20284,FCO,Mililitro,60
13697,UND,Gramo,52
21152,BSA,Mililitro,200
18415,UND,Gramo,200
2755,UND,Gramo,200
15790,UND,Mililitro,200
6080,UND,Mililitro,5
20592,FCO,Mililitro,500
20993,FCO,Mililitro,500
2720,UND,Gramo,400
27499,FCO,Mililitro,710
11227,UND,Gramo,42
12018,UND,Gramo,42
11228,UND,Gramo,42
5365,UND,Gramo,48
19444,OFE,Gramo,40
5364,UND,Gramo,48
8406,CJA,Gramo,40
11413,UND,Gramo,450
27170,UND,Gramo,1300
22233,UND,Gramo,500
22210,UND,Gramo,1000
11414,UND,Gramo,1000
6306,BSA,Gramo,380
3438,FCO,Mililitro,120
3327,FCO,Mililitro,500
3328,FCO,Mililitro,500
15958,FCO,Mililitro,500
3330,FCO,Mililitro,500
3331,FCO,Mililitro,500
3332,FCO,Mililitro,500
3325,FCO,Mililitro,500
3326,FCO,Mililitro,500
7702,FCO,Mililitro,500
6797,FCO,Mililitro,500
3329,FCO,Mililitro,500
20155,FCO,Mililitro,500
7934,FCO,Mililitro,500
7617,TAR,Gramo,400
26398,FCO,Mililitro,500
26872,FCO,Mililitro,500
2564,TAR,Gramo,400
5687,TAR,Gramo,400
7579,TAR,Gramo,900
21736,OFE,Mililitro,1896
2563,TAR,Gramo,400
4732,TAR,Gramo,900
3611,FCO,Mililitro,120
3612,FCO,Mililitro,240
15023,UND,Gramo,100
15024,UND,Mililitro,85
9993,PAQ,Gramo,500
15308,OFE,Gramo,700
9994,PAQ,Gramo,2000
12369,UND,Gramo,2000
9991,PAQ,Gramo,500
9992,PAQ,Gramo,500
7996,UND,Gramo,500
3035,UND,Gramo,4
26969,UND,Gramo,40
26878,UND,Mililitro,20
85,KLS,Gramo,1000
23005,UND,Gramo,80
27414,UND,Gramo,250
10610,FCO,Gramo,250
46,KLS,Gramo,1000
47,KLS,Gramo,1000
9955,FCO,Mililitro,180
8428,SBS,Gramo,10
7538,CJA,Gramo,250
7217,FCO,Mililitro,120
22232,UND,Gramo,500
25934,UND,Gramo,740
12901,UND,Gramo,560
12900,UND,Gramo,900
18423,UND,Gramo,450
18407,UND,Gramo,450
26719,CJA,Gramo,60
2344,KLS,Gramo,1000
11995,BAN,Gramo,1000
17286,UND,Mililitro,500
9724,OFE,Gramo,10
17256,OFE,Gramo,22
20123,UND,Gramo,27
25684,PAQ,Gramo,320
26268,PAQ,Gramo,720
9649,PAQ,Gramo,432
7258,FCO,Mililitro,200
6136,CJA,Mililitro,30
26295,UND,Gramo,30
20060,FCO,Mililitro,75
3135,UND,Gramo,400
2600,TBO,Gramo,120
3378,OFE,Mililitro,120
6434,FCO,Mililitro,60
26685,CJA,Mililitro,160
49,KLS,Gramo,1000
